sensor_id,parameter,parameter_units,value,date,latitude,longitude
157,co,µg/m³,0.34,2023-08-14,52.359714000013874,4.866208000411839
157,co,µg/m³,0.33,2023-08-15,52.359714000013874,4.866208000411839
157,co,µg/m³,0.36,2023-08-16,52.359714000013874,4.866208000411839
157,co,µg/m³,0.49,2023-08-22,52.359714000013874,4.866208000411839
157,co,µg/m³,0.42,2023-08-23,52.359714000013874,4.866208000411839
157,co,µg/m³,0.39,2023-08-24,52.359714000013874,4.866208000411839
157,co,µg/m³,0.37,2023-08-25,52.359714000013874,4.866208000411839
157,co,µg/m³,0.41,2023-08-26,52.359714000013874,4.866208000411839
157,co,µg/m³,0.45,2023-08-27,52.359714000013874,4.866208000411839
157,co,µg/m³,0.44,2023-08-28,52.359714000013874,4.866208000411839
157,co,µg/m³,0.51,2023-08-29,52.359714000013874,4.866208000411839
157,co,µg/m³,0.46,2023-08-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.15,2022-10-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.1,2022-10-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.6,2022-10-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.45,2022-10-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.8,2022-10-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.5,2022-10-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.58,2022-10-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.9,2022-10-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.075,2022-10-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.1,2022-10-31,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.15,2022-11-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,4.5,2022-11-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.033,2022-11-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.4,2022-11-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.2,2022-11-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.27,2022-11-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.0,2022-11-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,21.0,2022-11-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,23.0,2022-11-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,6.3,2022-11-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.15,2022-11-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.4,2022-11-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,33.0,2022-11-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,4.6,2022-11-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.0,2022-11-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.75,2022-11-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.67,2022-12-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.8,2022-12-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,26.0,2022-12-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.2,2022-12-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.0,2022-12-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,7.1,2022-12-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,6.4,2022-12-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,23.0,2022-12-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,21.0,2022-12-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,21.0,2022-12-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,31.0,2022-12-14,52.359714000013874,4.866208000411839
4275709,no,µg/m³,3.3,2022-12-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,3.1,2022-12-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.05,2022-12-17,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.82,2022-12-18,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.4,2022-12-19,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.5,2022-12-20,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.25,2022-12-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.9,2022-12-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.45,2022-12-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.15,2022-12-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2022-12-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.2,2022-12-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.54,2022-12-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.5,2022-12-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.57,2022-12-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.9,2022-12-31,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.3,2023-01-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.1,2023-01-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.13,2023-01-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.53,2023-01-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-01-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.13,2023-01-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-01-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.2,2023-01-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.53,2023-01-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.65,2023-01-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.2,2023-01-14,52.359714000013874,4.866208000411839
4275709,no,µg/m³,3.3,2023-01-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.5,2023-01-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.45,2023-01-17,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.13,2023-01-18,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.4,2023-01-19,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.3,2023-01-20,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.4,2023-01-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,4.9,2023-01-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,6.1,2023-01-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.35,2023-01-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-01-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.0,2023-01-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.12,2023-01-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.2,2023-01-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.22,2023-01-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.4,2023-01-31,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.0,2023-02-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,3.8,2023-02-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,36.0,2023-02-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,7.4,2023-02-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.5,2023-02-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,4.1,2023-02-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.1,2023-02-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.4,2023-02-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.071,2023-02-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,24.0,2023-02-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.43,2023-02-14,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.033,2023-02-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.25,2023-02-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-02-17,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.35,2023-02-18,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.63,2023-02-19,52.359714000013874,4.866208000411839
4275709,no,µg/m³,13.0,2023-02-20,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.75,2023-02-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.2,2023-02-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.083,2023-02-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.1,2023-02-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.1,2023-02-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,4.2,2023-02-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.0,2023-02-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.3,2023-03-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.2,2023-03-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.1,2023-03-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.033,2023-03-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.1,2023-03-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.25,2023-03-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.7,2023-03-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.1,2023-03-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.4,2023-03-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.8,2023-03-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-03-14,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.85,2023-03-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.22,2023-03-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.55,2023-03-17,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-03-18,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.47,2023-03-19,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.25,2023-03-20,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.37,2023-03-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.55,2023-03-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.11,2023-03-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.1,2023-03-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.55,2023-03-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.9,2023-03-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.43,2023-03-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.39,2023-03-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.43,2023-03-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.15,2023-03-31,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.15,2023-04-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.51,2023-04-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.89,2023-04-03,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.33,2023-04-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.87,2023-04-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.3,2023-04-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.37,2023-04-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.36,2023-04-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.17,2023-04-09,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.22,2023-04-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.38,2023-04-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.2,2023-04-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.23,2023-04-13,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.32,2023-04-14,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.045,2023-04-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.16,2023-04-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.41,2023-04-17,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.7,2023-04-18,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.37,2023-04-19,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.021,2023-04-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.083,2023-05-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.65,2023-05-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.18,2023-05-03,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.49,2023-05-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.17,2023-05-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.59,2023-05-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.43,2023-05-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.45,2023-05-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.74,2023-05-09,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-05-21,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.4,2023-05-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,4.7,2023-05-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.0091,2023-05-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.2,2023-05-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.084,2023-05-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.34,2023-05-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.23,2023-05-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.04,2023-05-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.061,2023-05-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.34,2023-05-31,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.1,2023-06-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.13,2023-06-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.36,2023-06-03,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.17,2023-06-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.31,2023-06-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.28,2023-06-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.057,2023-06-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.46,2023-06-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.57,2023-06-09,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.76,2023-06-20,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.2,2023-06-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.65,2023-06-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.33,2023-06-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.078,2023-06-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.67,2023-06-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.6,2023-06-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.044,2023-06-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-06-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-06-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.23,2023-07-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-07-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.6,2023-07-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.072,2023-07-17,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.2,2023-07-18,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.49,2023-07-19,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.085,2023-07-20,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.41,2023-07-21,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.07,2023-07-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.8,2023-07-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.4,2023-07-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.85,2023-07-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.25,2023-07-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.34,2023-07-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.7,2023-07-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.53,2023-07-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.55,2023-07-30,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.59,2023-07-31,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.013,2023-08-01,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-3.7e-17,2023-08-02,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.41,2023-08-03,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.44,2023-08-04,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.28,2023-08-05,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.46,2023-08-06,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.1,2023-08-07,52.359714000013874,4.866208000411839
4275709,no,µg/m³,1.3,2023-08-08,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.069,2023-08-09,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.3,2023-08-10,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.39,2023-08-11,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-2.7,2023-08-12,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-4.7,2023-08-13,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.38,2023-08-14,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.018,2023-08-15,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.31,2023-08-16,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.47,2023-08-22,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.26,2023-08-23,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.32,2023-08-24,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.59,2023-08-25,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.88,2023-08-26,52.359714000013874,4.866208000411839
4275709,no,µg/m³,2.9,2023-08-27,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.064,2023-08-28,52.359714000013874,4.866208000411839
4275709,no,µg/m³,-0.36,2023-08-29,52.359714000013874,4.866208000411839
4275709,no,µg/m³,0.041,2023-08-30,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2022-08-30,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-08-31,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2022-09-01,52.359714000013874,4.866208000411839
4364,no2,µg/m³,19.0,2022-09-02,52.359714000013874,4.866208000411839
4364,no2,µg/m³,20.0,2022-09-03,52.359714000013874,4.866208000411839
4364,no2,µg/m³,18.0,2022-09-04,52.359714000013874,4.866208000411839
4364,no2,µg/m³,10.0,2022-09-05,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-09-06,52.359714000013874,4.866208000411839
4364,no2,µg/m³,12.0,2022-09-07,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-09-08,52.359714000013874,4.866208000411839
4364,no2,µg/m³,20.0,2022-09-09,52.359714000013874,4.866208000411839
4364,no2,µg/m³,26.0,2022-09-10,52.359714000013874,4.866208000411839
4364,no2,µg/m³,22.0,2022-09-11,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2022-09-12,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2022-09-13,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-09-14,52.359714000013874,4.866208000411839
4364,no2,µg/m³,5.4,2022-09-15,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.8,2022-09-16,52.359714000013874,4.866208000411839
4364,no2,µg/m³,18.0,2022-09-17,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2022-09-18,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2022-09-29,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2022-09-30,52.359714000013874,4.866208000411839
4364,no2,µg/m³,23.0,2022-10-01,52.359714000013874,4.866208000411839
4364,no2,µg/m³,26.0,2022-10-02,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.6,2022-10-03,52.359714000013874,4.866208000411839
4364,no2,µg/m³,11.0,2022-10-04,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2022-10-05,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.3,2022-10-06,52.359714000013874,4.866208000411839
4364,no2,µg/m³,23.0,2022-10-07,52.359714000013874,4.866208000411839
4364,no2,µg/m³,31.0,2022-10-08,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2022-10-19,52.359714000013874,4.866208000411839
4364,no2,µg/m³,16.0,2022-10-20,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.3,2022-10-21,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-10-22,52.359714000013874,4.866208000411839
4364,no2,µg/m³,19.0,2022-10-23,52.359714000013874,4.866208000411839
4364,no2,µg/m³,18.0,2022-10-24,52.359714000013874,4.866208000411839
4364,no2,µg/m³,19.0,2022-10-25,52.359714000013874,4.866208000411839
4364,no2,µg/m³,18.0,2022-10-26,52.359714000013874,4.866208000411839
4364,no2,µg/m³,22.0,2022-10-27,52.359714000013874,4.866208000411839
4364,no2,µg/m³,27.0,2022-10-28,52.359714000013874,4.866208000411839
4364,no2,µg/m³,31.0,2022-10-29,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.1,2022-10-30,52.359714000013874,4.866208000411839
4364,no2,µg/m³,11.0,2022-10-31,52.359714000013874,4.866208000411839
4364,no2,µg/m³,11.0,2022-11-01,52.359714000013874,4.866208000411839
4364,no2,µg/m³,30.0,2022-11-02,52.359714000013874,4.866208000411839
4364,no2,µg/m³,19.0,2022-11-03,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.6,2022-11-04,52.359714000013874,4.866208000411839
4364,no2,µg/m³,9.7,2022-11-05,52.359714000013874,4.866208000411839
4364,no2,µg/m³,9.3,2022-11-06,52.359714000013874,4.866208000411839
4364,no2,µg/m³,9.6,2022-11-07,52.359714000013874,4.866208000411839
4364,no2,µg/m³,20.0,2022-11-08,52.359714000013874,4.866208000411839
4364,no2,µg/m³,22.0,2022-11-09,52.359714000013874,4.866208000411839
4364,no2,µg/m³,28.0,2022-11-10,52.359714000013874,4.866208000411839
4364,no2,µg/m³,30.0,2022-11-11,52.359714000013874,4.866208000411839
4364,no2,µg/m³,24.0,2022-11-12,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2022-11-13,52.359714000013874,4.866208000411839
4364,no2,µg/m³,17.0,2022-11-14,52.359714000013874,4.866208000411839
4364,no2,µg/m³,7.5,2022-11-15,52.359714000013874,4.866208000411839
4364,no2,µg/m³,16.0,2022-11-16,52.359714000013874,4.866208000411839
4364,no2,µg/m³,9.9,2022-11-17,52.359714000013874,4.866208000411839
4364,no2,µg/m³,23.0,2022-11-28,52.359714000013874,4.866208000411839
4364,no2,µg/m³,24.0,2022-11-29,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-11-30,52.359714000013874,4.866208000411839
4364,no2,µg/m³,10.0,2022-12-01,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2022-12-02,52.359714000013874,4.866208000411839
4364,no2,µg/m³,16.0,2022-12-03,52.359714000013874,4.866208000411839
4364,no2,µg/m³,30.0,2022-12-04,52.359714000013874,4.866208000411839
4364,no2,µg/m³,26.0,2022-12-05,52.359714000013874,4.866208000411839
4364,no2,µg/m³,23.0,2022-12-06,52.359714000013874,4.866208000411839
4364,no2,µg/m³,30.0,2022-12-07,52.359714000013874,4.866208000411839
4364,no2,µg/m³,41.0,2022-12-08,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2022-12-09,52.359714000013874,4.866208000411839
4364,no2,µg/m³,30.0,2022-12-10,52.359714000013874,4.866208000411839
4364,no2,µg/m³,46.0,2022-12-11,52.359714000013874,4.866208000411839
4364,no2,µg/m³,45.0,2022-12-12,52.359714000013874,4.866208000411839
4364,no2,µg/m³,54.0,2022-12-13,52.359714000013874,4.866208000411839
4364,no2,µg/m³,42.0,2022-12-14,52.359714000013874,4.866208000411839
4364,no2,µg/m³,28.0,2022-12-15,52.359714000013874,4.866208000411839
4364,no2,µg/m³,29.0,2022-12-16,52.359714000013874,4.866208000411839
4364,no2,µg/m³,19.0,2022-12-17,52.359714000013874,4.866208000411839
4364,no2,µg/m³,11.0,2022-12-28,52.359714000013874,4.866208000411839
4364,no2,µg/m³,10.0,2022-12-29,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.4,2022-12-30,52.359714000013874,4.866208000411839
4364,no2,µg/m³,11.0,2022-12-31,52.359714000013874,4.866208000411839
4364,no2,µg/m³,25.0,2023-01-01,52.359714000013874,4.866208000411839
4364,no2,µg/m³,8.2,2023-01-02,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2023-01-03,52.359714000013874,4.866208000411839
4364,no2,µg/m³,10.0,2023-01-04,52.359714000013874,4.866208000411839
4364,no2,µg/m³,7.8,2023-01-05,52.359714000013874,4.866208000411839
4364,no2,µg/m³,7.9,2023-01-06,52.359714000013874,4.866208000411839
4364,no2,µg/m³,16.0,2023-01-07,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2023-01-08,52.359714000013874,4.866208000411839
4364,no2,µg/m³,12.0,2023-01-09,52.359714000013874,4.866208000411839
4364,no2,µg/m³,14.0,2023-01-10,52.359714000013874,4.866208000411839
4364,no2,µg/m³,5.0,2023-01-11,52.359714000013874,4.866208000411839
4364,no2,µg/m³,5.4,2023-01-12,52.359714000013874,4.866208000411839
4364,no2,µg/m³,11.0,2023-01-14,52.359714000013874,4.866208000411839
4364,no2,µg/m³,29.0,2023-01-15,52.359714000013874,4.866208000411839
4364,no2,µg/m³,27.0,2023-01-16,52.359714000013874,4.866208000411839
4364,no2,µg/m³,18.0,2023-01-17,52.359714000013874,4.866208000411839
4364,no2,µg/m³,31.0,2023-01-18,52.359714000013874,4.866208000411839
4364,no2,µg/m³,26.0,2023-01-19,52.359714000013874,4.866208000411839
4364,no2,µg/m³,21.0,2023-01-20,52.359714000013874,4.866208000411839
4364,no2,µg/m³,16.0,2023-01-21,52.359714000013874,4.866208000411839
4364,no2,µg/m³,13.0,2023-01-22,52.359714000013874,4.866208000411839
4364,no2,µg/m³,32.0,2023-01-23,52.359714000013874,4.866208000411839
4364,no2,µg/m³,32.0,2023-01-24,52.359714000013874,4.866208000411839
4364,no2,µg/m³,9.5,2023-01-25,52.359714000013874,4.866208000411839
4364,no2,µg/m³,15.0,2023-01-26,52.359714000013874,4.866208000411839
4364,no2,µg/m³,26.0,2023-01-27,52.359714000013874,4.866208000411839
4364,no2,µg/m³,12.0,2023-01-28,52.359714000013874,4.866208000411839
