sensor_id,parameter,parameter_units,value,date,latitude,longitude,tavg
164,co,µg/m³,0.22,2022-08-30,52.389983000188224,4.88781099987638,18.9
164,co,µg/m³,0.27,2022-08-31,52.389983000188224,4.88781099987638,18.8
164,co,µg/m³,0.26,2022-09-01,52.389983000188224,4.88781099987638,18.9
164,co,µg/m³,0.39,2022-09-02,52.389983000188224,4.88781099987638,19.6
164,co,µg/m³,0.35,2022-09-03,52.389983000188224,4.88781099987638,20.5
164,co,µg/m³,0.36,2022-09-04,52.389983000188224,4.88781099987638,20.5
164,co,µg/m³,0.4,2022-09-05,52.389983000188224,4.88781099987638,22.1
164,co,µg/m³,0.37,2022-09-06,52.389983000188224,4.88781099987638,20.9
164,co,µg/m³,0.38,2022-09-07,52.389983000188224,4.88781099987638,19.1
164,co,µg/m³,0.26,2022-09-08,52.389983000188224,4.88781099987638,18.2
164,co,µg/m³,0.32,2022-09-09,52.389983000188224,4.88781099987638,15.9
164,co,µg/m³,0.5,2022-09-10,52.389983000188224,4.88781099987638,17.5
164,co,µg/m³,0.28,2022-09-11,52.389983000188224,4.88781099987638,17.2
164,co,µg/m³,0.27,2022-09-12,52.389983000188224,4.88781099987638,18.3
164,co,µg/m³,0.23,2022-09-13,52.389983000188224,4.88781099987638,18.8
164,co,µg/m³,0.22,2022-09-14,52.389983000188224,4.88781099987638,16.7
164,co,µg/m³,0.21,2022-09-15,52.389983000188224,4.88781099987638,15.2
164,co,µg/m³,0.22,2022-09-16,52.389983000188224,4.88781099987638,13.0
164,co,µg/m³,0.24,2022-09-17,52.389983000188224,4.88781099987638,12.6
164,co,µg/m³,0.28,2022-09-18,52.389983000188224,4.88781099987638,12.1
164,co,µg/m³,0.3,2022-09-29,52.389983000188224,4.88781099987638,9.8
164,co,µg/m³,0.24,2022-09-30,52.389983000188224,4.88781099987638,12.1
164,co,µg/m³,0.55,2022-10-01,52.389983000188224,4.88781099987638,14.4
164,co,µg/m³,0.49,2022-10-02,52.389983000188224,4.88781099987638,13.9
164,co,µg/m³,0.29,2022-10-03,52.389983000188224,4.88781099987638,12.3
164,co,µg/m³,0.3,2022-10-04,52.389983000188224,4.88781099987638,14.1
164,co,µg/m³,0.29,2022-10-05,52.389983000188224,4.88781099987638,16.1
164,co,µg/m³,0.26,2022-10-06,52.389983000188224,4.88781099987638,13.9
164,co,µg/m³,0.42,2022-10-07,52.389983000188224,4.88781099987638,13.0
164,co,µg/m³,0.55,2022-10-08,52.389983000188224,4.88781099987638,12.4
164,co,µg/m³,0.51,2022-10-19,52.389983000188224,4.88781099987638,10.1
164,co,µg/m³,0.39,2022-10-20,52.389983000188224,4.88781099987638,11.8
164,co,µg/m³,0.37,2022-10-21,52.389983000188224,4.88781099987638,15.0
164,co,µg/m³,0.29,2022-10-22,52.389983000188224,4.88781099987638,14.8
164,co,µg/m³,0.42,2022-10-23,52.389983000188224,4.88781099987638,14.7
164,co,µg/m³,0.33,2022-10-24,52.389983000188224,4.88781099987638,15.2
164,co,µg/m³,0.36,2022-10-25,52.389983000188224,4.88781099987638,14.0
164,co,µg/m³,0.36,2022-10-26,52.389983000188224,4.88781099987638,14.8
164,co,µg/m³,0.51,2022-10-27,52.389983000188224,4.88781099987638,15.8
164,co,µg/m³,0.48,2022-10-28,52.389983000188224,4.88781099987638,16.4
164,co,µg/m³,0.53,2022-10-29,52.389983000188224,4.88781099987638,15.3
164,co,µg/m³,0.28,2022-10-30,52.389983000188224,4.88781099987638,14.9
164,co,µg/m³,0.31,2022-10-31,52.389983000188224,4.88781099987638,12.8
164,co,µg/m³,0.34,2022-11-01,52.389983000188224,4.88781099987638,14.7
164,co,µg/m³,0.46,2022-11-02,52.389983000188224,4.88781099987638,12.3
164,co,µg/m³,0.35,2022-11-03,52.389983000188224,4.88781099987638,12.3
164,co,µg/m³,0.31,2022-11-04,52.389983000188224,4.88781099987638,9.8
164,co,µg/m³,0.28,2022-11-05,52.389983000188224,4.88781099987638,9.1
164,co,µg/m³,0.3,2022-11-06,52.389983000188224,4.88781099987638,10.3
164,co,µg/m³,0.27,2022-11-07,52.389983000188224,4.88781099987638,12.6
164,co,µg/m³,0.33,2022-11-08,52.389983000188224,4.88781099987638,12.6
164,co,µg/m³,0.37,2022-11-09,52.389983000188224,4.88781099987638,12.2
164,co,µg/m³,0.57,2022-11-10,52.389983000188224,4.88781099987638,11.9
164,co,µg/m³,0.54,2022-11-11,52.389983000188224,4.88781099987638,10.1
164,co,µg/m³,0.45,2022-11-12,52.389983000188224,4.88781099987638,9.2
164,co,µg/m³,0.32,2022-11-13,52.389983000188224,4.88781099987638,9.7
164,co,µg/m³,0.39,2022-11-14,52.389983000188224,4.88781099987638,5.9
164,co,µg/m³,0.27,2022-11-15,52.389983000188224,4.88781099987638,10.0
164,co,µg/m³,0.33,2022-11-16,52.389983000188224,4.88781099987638,10.5
164,co,µg/m³,0.19,2022-11-17,52.389983000188224,4.88781099987638,10.3
164,co,µg/m³,0.39,2022-11-28,52.389983000188224,4.88781099987638,8.4
164,co,µg/m³,0.36,2022-11-29,52.389983000188224,4.88781099987638,7.1
164,co,µg/m³,0.27,2022-11-30,52.389983000188224,4.88781099987638,6.9
164,co,µg/m³,0.21,2022-12-01,52.389983000188224,4.88781099987638,5.4
164,co,µg/m³,0.36,2022-12-02,52.389983000188224,4.88781099987638,3.4
164,co,µg/m³,0.33,2022-12-03,52.389983000188224,4.88781099987638,2.0
164,co,µg/m³,0.37,2022-12-04,52.389983000188224,4.88781099987638,1.2
164,co,µg/m³,0.29,2022-12-05,52.389983000188224,4.88781099987638,5.5
164,co,µg/m³,0.4,2022-12-06,52.389983000188224,4.88781099987638,4.7
164,co,µg/m³,0.38,2022-12-07,52.389983000188224,4.88781099987638,4.0
164,co,µg/m³,0.38,2022-12-08,52.389983000188224,4.88781099987638,2.8
164,co,µg/m³,0.31,2022-12-09,52.389983000188224,4.88781099987638,-0.2
164,co,µg/m³,0.44,2022-12-10,52.389983000188224,4.88781099987638,0.1
164,co,µg/m³,0.55,2022-12-11,52.389983000188224,4.88781099987638,1.7
164,co,µg/m³,0.53,2022-12-12,52.389983000188224,4.88781099987638,-1.3
164,co,µg/m³,0.59,2022-12-13,52.389983000188224,4.88781099987638,-3.3
164,co,µg/m³,0.44,2022-12-14,52.389983000188224,4.88781099987638,-2.3
164,co,µg/m³,0.37,2022-12-15,52.389983000188224,4.88781099987638,0.1
164,co,µg/m³,0.34,2022-12-16,52.389983000188224,4.88781099987638,0.1
164,co,µg/m³,0.36,2022-12-17,52.389983000188224,4.88781099987638,-1.8
164,co,µg/m³,0.22,2023-01-07,52.389983000188224,4.88781099987638,10.2
164,co,µg/m³,0.24,2023-01-08,52.389983000188224,4.88781099987638,8.2
164,co,µg/m³,0.2,2023-01-09,52.389983000188224,4.88781099987638,7.1
164,co,µg/m³,0.23,2023-01-10,52.389983000188224,4.88781099987638,7.1
164,co,µg/m³,0.18,2023-01-11,52.389983000188224,4.88781099987638,10.0
164,co,µg/m³,0.22,2023-01-12,52.389983000188224,4.88781099987638,10.7
164,co,µg/m³,0.24,2023-01-14,52.389983000188224,4.88781099987638,8.2
164,co,µg/m³,0.39,2023-01-15,52.389983000188224,4.88781099987638,6.6
164,co,µg/m³,0.32,2023-01-16,52.389983000188224,4.88781099987638,3.8
164,co,µg/m³,0.29,2023-01-17,52.389983000188224,4.88781099987638,1.9
164,co,µg/m³,0.37,2023-01-18,52.389983000188224,4.88781099987638,2.3
164,co,µg/m³,0.3,2023-01-19,52.389983000188224,4.88781099987638,3.7
164,co,µg/m³,0.24,2023-01-20,52.389983000188224,4.88781099987638,1.1
164,co,µg/m³,0.28,2023-01-21,52.389983000188224,4.88781099987638,0.0
164,co,µg/m³,0.3,2023-01-22,52.389983000188224,4.88781099987638,1.6
164,co,µg/m³,0.42,2023-01-23,52.389983000188224,4.88781099987638,3.3
164,co,µg/m³,0.31,2023-01-24,52.389983000188224,4.88781099987638,2.2
164,co,µg/m³,0.21,2023-01-25,52.389983000188224,4.88781099987638,0.2
164,co,µg/m³,0.28,2023-01-26,52.389983000188224,4.88781099987638,4.6
164,co,µg/m³,0.32,2023-01-27,52.389983000188224,4.88781099987638,4.2
164,co,µg/m³,0.23,2023-01-28,52.389983000188224,4.88781099987638,3.6
164,co,µg/m³,0.25,2023-01-29,52.389983000188224,4.88781099987638,4.8
164,co,µg/m³,0.21,2023-01-30,52.389983000188224,4.88781099987638,7.1
164,co,µg/m³,0.22,2023-01-31,52.389983000188224,4.88781099987638,6.6
164,co,µg/m³,0.2,2023-02-01,52.389983000188224,4.88781099987638,7.5
164,co,µg/m³,0.38,2023-02-02,52.389983000188224,4.88781099987638,8.3
164,co,µg/m³,0.5,2023-02-04,52.389983000188224,4.88781099987638,7.2
164,co,µg/m³,0.6,2023-02-05,52.389983000188224,4.88781099987638,6.8
164,co,µg/m³,0.57,2023-02-06,52.389983000188224,4.88781099987638,4.4
164,co,µg/m³,0.49,2023-02-07,52.389983000188224,4.88781099987638,1.1
164,co,µg/m³,0.33,2023-02-08,52.389983000188224,4.88781099987638,1.1
164,co,µg/m³,0.33,2023-02-10,52.389983000188224,4.88781099987638,4.4
164,co,µg/m³,0.31,2023-02-11,52.389983000188224,4.88781099987638,8.0
164,co,µg/m³,0.65,2023-02-12,52.389983000188224,4.88781099987638,7.4
164,co,µg/m³,0.64,2023-02-13,52.389983000188224,4.88781099987638,7.5
164,co,µg/m³,0.41,2023-02-14,52.389983000188224,4.88781099987638,5.4
164,co,µg/m³,0.26,2023-02-15,52.389983000188224,4.88781099987638,5.1
164,co,µg/m³,0.21,2023-02-16,52.389983000188224,4.88781099987638,7.9
164,co,µg/m³,0.23,2023-02-17,52.389983000188224,4.88781099987638,10.2
164,co,µg/m³,0.23,2023-02-18,52.389983000188224,4.88781099987638,10.3
164,co,µg/m³,0.26,2023-02-19,52.389983000188224,4.88781099987638,7.9
164,co,µg/m³,0.45,2023-02-20,52.389983000188224,4.88781099987638,8.3
164,co,µg/m³,0.22,2023-02-22,52.389983000188224,4.88781099987638,6.8
164,co,µg/m³,0.19,2023-02-23,52.389983000188224,4.88781099987638,6.7
164,co,µg/m³,0.2,2023-02-24,52.389983000188224,4.88781099987638,5.3
164,co,µg/m³,0.26,2023-02-25,52.389983000188224,4.88781099987638,4.6
164,co,µg/m³,0.24,2023-02-26,52.389983000188224,4.88781099987638,3.5
164,co,µg/m³,0.32,2023-02-27,52.389983000188224,4.88781099987638,3.6
164,co,µg/m³,0.24,2023-02-28,52.389983000188224,4.88781099987638,3.2
164,co,µg/m³,0.22,2023-03-01,52.389983000188224,4.88781099987638,2.3
164,co,µg/m³,0.2,2023-03-02,52.389983000188224,4.88781099987638,3.8
164,co,µg/m³,0.27,2023-03-04,52.389983000188224,4.88781099987638,6.0
164,co,µg/m³,0.33,2023-03-05,52.389983000188224,4.88781099987638,3.7
164,co,µg/m³,0.28,2023-03-06,52.389983000188224,4.88781099987638,3.8
164,co,µg/m³,0.26,2023-03-07,52.389983000188224,4.88781099987638,2.7
164,co,µg/m³,0.18,2023-03-08,52.389983000188224,4.88781099987638,1.0
164,co,µg/m³,0.25,2023-03-10,52.389983000188224,4.88781099987638,1.8
164,co,µg/m³,0.22,2023-03-11,52.389983000188224,4.88781099987638,2.2
164,co,µg/m³,0.22,2023-03-12,52.389983000188224,4.88781099987638,6.6
164,co,µg/m³,0.31,2023-03-14,52.389983000188224,4.88781099987638,7.1
164,co,µg/m³,0.6,2023-03-15,52.389983000188224,4.88781099987638,4.9
164,co,µg/m³,0.33,2023-03-16,52.389983000188224,4.88781099987638,8.4
164,co,µg/m³,0.31,2023-03-17,52.389983000188224,4.88781099987638,11.4
164,co,µg/m³,0.31,2023-03-18,52.389983000188224,4.88781099987638,11.7
164,co,µg/m³,0.33,2023-03-19,52.389983000188224,4.88781099987638,9.0
164,co,µg/m³,0.31,2023-03-20,52.389983000188224,4.88781099987638,8.3
164,co,µg/m³,0.26,2023-03-21,52.389983000188224,4.88781099987638,10.1
164,co,µg/m³,0.22,2023-03-22,52.389983000188224,4.88781099987638,10.4
164,co,µg/m³,0.21,2023-03-23,52.389983000188224,4.88781099987638,12.6
164,co,µg/m³,0.22,2023-03-24,52.389983000188224,4.88781099987638,11.3
164,co,µg/m³,0.18,2023-03-25,52.389983000188224,4.88781099987638,9.3
164,co,µg/m³,0.35,2023-03-26,52.389983000188224,4.88781099987638,7.0
164,co,µg/m³,0.38,2023-03-27,52.389983000188224,4.88781099987638,4.3
164,co,µg/m³,0.24,2023-03-28,52.389983000188224,4.88781099987638,4.2
164,co,µg/m³,0.35,2023-03-29,52.389983000188224,4.88781099987638,9.7
164,co,µg/m³,0.25,2023-03-30,52.389983000188224,4.88781099987638,12.9
164,co,µg/m³,0.19,2023-03-31,52.389983000188224,4.88781099987638,10.6
164,co,µg/m³,0.23,2023-04-01,52.389983000188224,4.88781099987638,9.6
164,co,µg/m³,0.25,2023-04-02,52.389983000188224,4.88781099987638,6.3
164,co,µg/m³,0.33,2023-04-03,52.389983000188224,4.88781099987638,6.0
164,co,µg/m³,0.4,2023-04-04,52.389983000188224,4.88781099987638,5.5
164,co,µg/m³,0.26,2023-04-05,52.389983000188224,4.88781099987638,6.3
164,co,µg/m³,0.29,2023-04-06,52.389983000188224,4.88781099987638,6.8
164,co,µg/m³,0.38,2023-04-07,52.389983000188224,4.88781099987638,8.6
164,co,µg/m³,0.3,2023-04-08,52.389983000188224,4.88781099987638,8.6
164,co,µg/m³,0.22,2023-04-09,52.389983000188224,4.88781099987638,10.6
164,co,µg/m³,0.24,2023-04-10,52.389983000188224,4.88781099987638,10.6
164,co,µg/m³,0.24,2023-04-11,52.389983000188224,4.88781099987638,9.9
164,co,µg/m³,0.32,2023-04-12,52.389983000188224,4.88781099987638,9.6
164,co,µg/m³,0.2,2023-04-13,52.389983000188224,4.88781099987638,8.4
164,co,µg/m³,0.23,2023-04-24,52.389983000188224,4.88781099987638,8.9
164,co,µg/m³,0.26,2023-04-25,52.389983000188224,4.88781099987638,6.7
164,co,µg/m³,0.28,2023-04-26,52.389983000188224,4.88781099987638,6.2
164,co,µg/m³,0.2,2023-04-27,52.389983000188224,4.88781099987638,7.7
164,co,µg/m³,0.27,2023-04-28,52.389983000188224,4.88781099987638,10.2
164,co,µg/m³,0.34,2023-04-29,52.389983000188224,4.88781099987638,11.4
164,co,µg/m³,0.22,2023-04-30,52.389983000188224,4.88781099987638,11.5
164,co,µg/m³,0.25,2023-05-01,52.389983000188224,4.88781099987638,11.7
164,co,µg/m³,0.29,2023-05-02,52.389983000188224,4.88781099987638,9.6
164,co,µg/m³,0.32,2023-05-03,52.389983000188224,4.88781099987638,9.2
164,co,µg/m³,0.33,2023-05-04,52.389983000188224,4.88781099987638,13.8
164,co,µg/m³,0.37,2023-05-05,52.389983000188224,4.88781099987638,14.7
164,co,µg/m³,0.47,2023-05-06,52.389983000188224,4.88781099987638,14.8
164,co,µg/m³,0.31,2023-05-07,52.389983000188224,4.88781099987638,15.9
164,co,µg/m³,0.33,2023-05-08,52.389983000188224,4.88781099987638,14.6
164,co,µg/m³,0.24,2023-05-09,52.389983000188224,4.88781099987638,13.8
164,co,µg/m³,0.22,2023-05-10,52.389983000188224,4.88781099987638,12.7
164,co,µg/m³,0.2,2023-05-11,52.389983000188224,4.88781099987638,13.6
164,co,µg/m³,0.19,2023-05-12,52.389983000188224,4.88781099987638,15.5
164,co,µg/m³,0.19,2023-05-14,52.389983000188224,4.88781099987638,13.8
164,co,µg/m³,0.22,2023-05-25,52.389983000188224,4.88781099987638,12.6
164,co,µg/m³,0.22,2023-05-26,52.389983000188224,4.88781099987638,12.7
164,co,µg/m³,0.19,2023-05-27,52.389983000188224,4.88781099987638,13.8
164,co,µg/m³,0.19,2023-05-28,52.389983000188224,4.88781099987638,15.5
164,co,µg/m³,0.19,2023-05-29,52.389983000188224,4.88781099987638,12.7
164,co,µg/m³,0.19,2023-05-30,52.389983000188224,4.88781099987638,12.5
164,co,µg/m³,0.18,2023-05-31,52.389983000188224,4.88781099987638,15.0
164,co,µg/m³,0.19,2023-06-01,52.389983000188224,4.88781099987638,12.5
164,co,µg/m³,0.18,2023-06-02,52.389983000188224,4.88781099987638,13.5
164,co,µg/m³,0.19,2023-06-03,52.389983000188224,4.88781099987638,16.2
164,co,µg/m³,0.23,2023-06-14,52.389983000188224,4.88781099987638,20.9
164,co,µg/m³,0.27,2023-06-15,52.389983000188224,4.88781099987638,21.1
164,co,µg/m³,0.36,2023-06-16,52.389983000188224,4.88781099987638,20.6
164,co,µg/m³,0.31,2023-06-17,52.389983000188224,4.88781099987638,20.0
164,co,µg/m³,0.5,2023-06-18,52.389983000188224,4.88781099987638,22.1
164,co,µg/m³,0.37,2023-06-19,52.389983000188224,4.88781099987638,20.7
164,co,µg/m³,0.33,2023-06-20,52.389983000188224,4.88781099987638,22.0
164,co,µg/m³,0.36,2023-06-22,52.389983000188224,4.88781099987638,19.8
164,co,µg/m³,0.49,2023-06-23,52.389983000188224,4.88781099987638,19.9
164,co,µg/m³,0.32,2023-06-24,52.389983000188224,4.88781099987638,21.4
164,co,µg/m³,0.29,2023-06-25,52.389983000188224,4.88781099987638,24.7
164,co,µg/m³,0.31,2023-06-26,52.389983000188224,4.88781099987638,19.7
164,co,µg/m³,0.38,2023-06-27,52.389983000188224,4.88781099987638,17.8
164,co,µg/m³,0.3,2023-06-28,52.389983000188224,4.88781099987638,18.2
164,co,µg/m³,0.35,2023-06-29,52.389983000188224,4.88781099987638,18.6
164,co,µg/m³,0.3,2023-06-30,52.389983000188224,4.88781099987638,16.8
164,co,µg/m³,0.27,2023-07-01,52.389983000188224,4.88781099987638,17.5
164,co,µg/m³,0.31,2023-07-02,52.389983000188224,4.88781099987638,17.4
164,co,µg/m³,0.32,2023-07-03,52.389983000188224,4.88781099987638,17.1
164,co,µg/m³,0.41,2023-07-04,52.389983000188224,4.88781099987638,16.9
164,co,µg/m³,0.14,2023-08-14,52.389983000188224,4.88781099987638,19.8
164,co,µg/m³,0.14,2023-08-15,52.389983000188224,4.88781099987638,19.1
164,co,µg/m³,0.2,2023-08-16,52.389983000188224,4.88781099987638,18.2
164,co,µg/m³,0.41,2023-08-22,52.389983000188224,4.88781099987638,18.8
164,co,µg/m³,0.29,2023-08-23,52.389983000188224,4.88781099987638,18.9
164,co,µg/m³,0.26,2023-08-24,52.389983000188224,4.88781099987638,19.5
164,co,µg/m³,0.25,2023-08-25,52.389983000188224,4.88781099987638,19.5
164,co,µg/m³,0.21,2023-08-26,52.389983000188224,4.88781099987638,16.7
164,co,µg/m³,0.3,2023-08-27,52.389983000188224,4.88781099987638,15.3
164,co,µg/m³,0.31,2023-08-28,52.389983000188224,4.88781099987638,16.1
164,co,µg/m³,0.24,2023-08-29,52.389983000188224,4.88781099987638,15.6
164,co,µg/m³,0.31,2023-08-30,52.389983000188224,4.88781099987638,14.8
4275959,no,µg/m³,11.0,2022-10-22,52.389983000188224,4.88781099987638,14.8
4275959,no,µg/m³,5.3,2022-10-23,52.389983000188224,4.88781099987638,14.7
4275959,no,µg/m³,14.0,2022-10-24,52.389983000188224,4.88781099987638,15.2
4275959,no,µg/m³,18.0,2022-10-25,52.389983000188224,4.88781099987638,14.0
4275959,no,µg/m³,8.0,2022-10-26,52.389983000188224,4.88781099987638,14.8
4275959,no,µg/m³,24.0,2022-10-27,52.389983000188224,4.88781099987638,15.8
4275959,no,µg/m³,11.0,2022-10-28,52.389983000188224,4.88781099987638,16.4
4275959,no,µg/m³,12.0,2022-10-29,52.389983000188224,4.88781099987638,15.3
4275959,no,µg/m³,2.7,2022-10-30,52.389983000188224,4.88781099987638,14.9
4275959,no,µg/m³,4.6,2022-10-31,52.389983000188224,4.88781099987638,12.8
4275959,no,µg/m³,8.8,2022-11-01,52.389983000188224,4.88781099987638,14.7
4275959,no,µg/m³,34.0,2022-11-02,52.389983000188224,4.88781099987638,12.3
4275959,no,µg/m³,6.7,2022-11-04,52.389983000188224,4.88781099987638,9.8
4275959,no,µg/m³,6.8,2022-11-05,52.389983000188224,4.88781099987638,9.1
4275959,no,µg/m³,16.0,2022-11-06,52.389983000188224,4.88781099987638,10.3
4275959,no,µg/m³,6.6,2022-11-07,52.389983000188224,4.88781099987638,12.6
4275959,no,µg/m³,9.7,2022-11-08,52.389983000188224,4.88781099987638,12.6
4275959,no,µg/m³,46.0,2022-11-10,52.389983000188224,4.88781099987638,11.9
4275959,no,µg/m³,24.0,2022-11-11,52.389983000188224,4.88781099987638,10.1
4275959,no,µg/m³,29.0,2022-11-12,52.389983000188224,4.88781099987638,9.2
4275959,no,µg/m³,9.6,2022-11-25,52.389983000188224,4.88781099987638,8.8
4275959,no,µg/m³,3.5,2022-11-26,52.389983000188224,4.88781099987638,7.0
4275959,no,µg/m³,41.0,2022-11-27,52.389983000188224,4.88781099987638,6.7
4275959,no,µg/m³,20.0,2022-11-28,52.389983000188224,4.88781099987638,8.4
4275959,no,µg/m³,4.9,2022-11-29,52.389983000188224,4.88781099987638,7.1
4275959,no,µg/m³,3.8,2022-11-30,52.389983000188224,4.88781099987638,6.9
4275959,no,µg/m³,3.8,2022-12-01,52.389983000188224,4.88781099987638,5.4
4275959,no,µg/m³,8.9,2022-12-02,52.389983000188224,4.88781099987638,3.4
4275959,no,µg/m³,53.0,2022-12-04,52.389983000188224,4.88781099987638,1.2
4275959,no,µg/m³,15.0,2022-12-05,52.389983000188224,4.88781099987638,5.5
4275959,no,µg/m³,30.0,2022-12-06,52.389983000188224,4.88781099987638,4.7
4275959,no,µg/m³,30.0,2022-12-07,52.389983000188224,4.88781099987638,4.0
4275959,no,µg/m³,32.0,2022-12-08,52.389983000188224,4.88781099987638,2.8
4275959,no,µg/m³,61.0,2022-12-10,52.389983000188224,4.88781099987638,0.1
4275959,no,µg/m³,47.0,2022-12-11,52.389983000188224,4.88781099987638,1.7
4275959,no,µg/m³,37.0,2022-12-12,52.389983000188224,4.88781099987638,-1.3
4275959,no,µg/m³,78.0,2022-12-14,52.389983000188224,4.88781099987638,-2.3
4275959,no,µg/m³,20.0,2022-12-15,52.389983000188224,4.88781099987638,0.1
4275959,no,µg/m³,14.0,2022-12-16,52.389983000188224,4.88781099987638,0.1
4275959,no,µg/m³,4.9,2022-12-17,52.389983000188224,4.88781099987638,-1.8
4275959,no,µg/m³,10.0,2022-12-18,52.389983000188224,4.88781099987638,-2.6
4275959,no,µg/m³,17.0,2022-12-19,52.389983000188224,4.88781099987638,6.6
4275959,no,µg/m³,22.0,2022-12-20,52.389983000188224,4.88781099987638,9.5
4275959,no,µg/m³,7.6,2022-12-22,52.389983000188224,4.88781099987638,8.2
4275959,no,µg/m³,11.0,2022-12-23,52.389983000188224,4.88781099987638,9.1
4275959,no,µg/m³,2.3,2022-12-24,52.389983000188224,4.88781099987638,8.9
4275959,no,µg/m³,5.6,2022-12-25,52.389983000188224,4.88781099987638,8.6
4275959,no,µg/m³,1.2,2022-12-26,52.389983000188224,4.88781099987638,7.7
4275959,no,µg/m³,5.4,2022-12-27,52.389983000188224,4.88781099987638,6.6
4275959,no,µg/m³,5.5,2022-12-28,52.389983000188224,4.88781099987638,8.9
4275959,no,µg/m³,8.0,2022-12-29,52.389983000188224,4.88781099987638,9.5
4275959,no,µg/m³,5.6,2022-12-30,52.389983000188224,4.88781099987638,7.8
4275959,no,µg/m³,4.9,2022-12-31,52.389983000188224,4.88781099987638,13.1
4275959,no,µg/m³,13.0,2023-01-01,52.389983000188224,4.88781099987638,12.2
4275959,no,µg/m³,2.9,2023-01-02,52.389983000188224,4.88781099987638,8.7
4275959,no,µg/m³,6.0,2023-01-04,52.389983000188224,4.88781099987638,11.6
4275959,no,µg/m³,4.9,2023-01-05,52.389983000188224,4.88781099987638,10.5
4275959,no,µg/m³,10.0,2023-01-06,52.389983000188224,4.88781099987638,10.0
4275959,no,µg/m³,2.0,2023-01-07,52.389983000188224,4.88781099987638,10.2
4275959,no,µg/m³,11.0,2023-01-08,52.389983000188224,4.88781099987638,8.2
4275959,no,µg/m³,2.6,2023-01-10,52.389983000188224,4.88781099987638,7.1
4275959,no,µg/m³,1.8,2023-01-11,52.389983000188224,4.88781099987638,10.0
4275959,no,µg/m³,4.6,2023-01-12,52.389983000188224,4.88781099987638,10.7
4275959,no,µg/m³,5.3,2023-01-14,52.389983000188224,4.88781099987638,8.2
4275959,no,µg/m³,19.0,2023-01-15,52.389983000188224,4.88781099987638,6.6
4275959,no,µg/m³,11.0,2023-01-16,52.389983000188224,4.88781099987638,3.8
4275959,no,µg/m³,12.0,2023-01-17,52.389983000188224,4.88781099987638,1.9
4275959,no,µg/m³,4.7,2023-01-18,52.389983000188224,4.88781099987638,2.3
4275959,no,µg/m³,5.1,2023-01-19,52.389983000188224,4.88781099987638,3.7
4275959,no,µg/m³,1.3,2023-01-20,52.389983000188224,4.88781099987638,1.1
4275959,no,µg/m³,12.0,2023-01-22,52.389983000188224,4.88781099987638,1.6
4275959,no,µg/m³,17.0,2023-01-23,52.389983000188224,4.88781099987638,3.3
4275959,no,µg/m³,8.4,2023-01-24,52.389983000188224,4.88781099987638,2.2
4275959,no,µg/m³,2.2,2023-01-25,52.389983000188224,4.88781099987638,0.2
4275959,no,µg/m³,1.0,2023-01-26,52.389983000188224,4.88781099987638,4.6
4275959,no,µg/m³,8.9,2023-01-27,52.389983000188224,4.88781099987638,4.2
4275959,no,µg/m³,1.3,2023-01-28,52.389983000188224,4.88781099987638,3.6
4275959,no,µg/m³,2.5,2023-01-29,52.389983000188224,4.88781099987638,4.8
4275959,no,µg/m³,1.0,2023-01-30,52.389983000188224,4.88781099987638,7.1
4275959,no,µg/m³,2.3,2023-01-31,52.389983000188224,4.88781099987638,6.6
4275959,no,µg/m³,1.8,2023-02-01,52.389983000188224,4.88781099987638,7.5
4275959,no,µg/m³,31.0,2023-02-02,52.389983000188224,4.88781099987638,8.3
4275959,no,µg/m³,110.0,2023-02-04,52.389983000188224,4.88781099987638,7.2
4275959,no,µg/m³,46.0,2023-02-05,52.389983000188224,4.88781099987638,6.8
4275959,no,µg/m³,36.0,2023-02-06,52.389983000188224,4.88781099987638,4.4
4275959,no,µg/m³,20.0,2023-02-07,52.389983000188224,4.88781099987638,1.1
4275959,no,µg/m³,4.8,2023-02-08,52.389983000188224,4.88781099987638,1.1
4275959,no,µg/m³,10.0,2023-02-10,52.389983000188224,4.88781099987638,4.4
4275959,no,µg/m³,11.0,2023-02-11,52.389983000188224,4.88781099987638,8.0
4275959,no,µg/m³,59.0,2023-02-12,52.389983000188224,4.88781099987638,7.4
4275959,no,µg/m³,7.7,2023-02-14,52.389983000188224,4.88781099987638,5.4
4275959,no,µg/m³,4.5,2023-02-15,52.389983000188224,4.88781099987638,5.1
4275959,no,µg/m³,3.3,2023-02-16,52.389983000188224,4.88781099987638,7.9
4275959,no,µg/m³,2.2,2023-02-17,52.389983000188224,4.88781099987638,10.2
4275959,no,µg/m³,2.2,2023-02-18,52.389983000188224,4.88781099987638,10.3
4275959,no,µg/m³,6.7,2023-02-19,52.389983000188224,4.88781099987638,7.9
4275959,no,µg/m³,38.0,2023-02-20,52.389983000188224,4.88781099987638,8.3
4275959,no,µg/m³,5.3,2023-02-22,52.389983000188224,4.88781099987638,6.8
4275959,no,µg/m³,0.6,2023-02-23,52.389983000188224,4.88781099987638,6.7
4275959,no,µg/m³,1.2,2023-02-24,52.389983000188224,4.88781099987638,5.3
4275959,no,µg/m³,4.5,2023-02-25,52.389983000188224,4.88781099987638,4.6
4275959,no,µg/m³,0.2,2023-02-26,52.389983000188224,4.88781099987638,3.5
4275959,no,µg/m³,11.0,2023-02-27,52.389983000188224,4.88781099987638,3.6
